"genes"	"logFC"	"adj.P.Val"
"ENSG00000031823"	"ENSG00000031823"	0.0321634298815763	0.812863315966818
"ENSG00000032219"	"ENSG00000032219"	0.257617788016505	0.232167593525897
"ENSG00000032389"	"ENSG00000032389"	0.211446764695445	0.141578543051716
"ENSG00000032444"	"ENSG00000032444"	0.626975716391008	0.00493796292416691
"ENSG00000032742"	"ENSG00000032742"	0.690824743527688	0.000791440473152156
"ENSG00000033011"	"ENSG00000033011"	0.0966662417395079	0.667384450372437
"ENSG00000033030"	"ENSG00000033030"	0.178658285521005	0.331446341525748
"ENSG00000033050"	"ENSG00000033050"	-0.00108370606957031	0.995882791029421
"ENSG00000033100"	"ENSG00000033100"	-0.275262724261279	0.17787321564249
"ENSG00000033170"	"ENSG00000033170"	0.0273473016528714	0.949345182653197
"ENSG00000033178"	"ENSG00000033178"	-0.0464253806558395	0.802748613410276
"ENSG00000033327"	"ENSG00000033327"	-1.05551089586342	0.0907834200908586
"ENSG00000033627"	"ENSG00000033627"	0.436916023973409	0.000625938407484745
"ENSG00000033800"	"ENSG00000033800"	0.126098016618559	0.417157799446285
"ENSG00000033867"	"ENSG00000033867"	-0.43877377187858	0.0621279745285065
"ENSG00000034053"	"ENSG00000034053"	-0.498411228043179	0.00472252972180192
"ENSG00000034063"	"ENSG00000034063"	-0.212540259674237	0.499242056458518
"ENSG00000034152"	"ENSG00000034152"	-0.123081558989229	0.479451704029109
"ENSG00000034510"	"ENSG00000034510"	-0.535602256322951	0.0137113020055268
"ENSG00000034533"	"ENSG00000034533"	0.762541261113117	4.53967529213223e-05
"ENSG00000034677"	"ENSG00000034677"	-0.83469195674109	0.000163340448766911
"ENSG00000034693"	"ENSG00000034693"	-0.0723302918071846	0.617932610306284
"ENSG00000034713"	"ENSG00000034713"	-0.0313374801586352	0.880712022872164
"ENSG00000035115"	"ENSG00000035115"	1.52559441964188	0.000143557206408158
"ENSG00000035141"	"ENSG00000035141"	0.080898223383512	0.695265449512599
"ENSG00000035403"	"ENSG00000035403"	0.285808647745434	0.409275314794546
