Gene,Motif Assignment Number
ENSG00000198910,7
ENSG00000198937,7
ENSG00000203950,7
ENSG00000204160,7
ENSG00000204262,7
ENSG00000204305,7
ENSG00000204427,7
ENSG00000204611,7
ENSG00000205643,7
ENSG00000205758,7
ENSG00000205981,7
ENSG00000206527,7
ENSG00000206562,7
ENSG00000213015,7
ENSG00000213639,7
ENSG00000214063,7
ENSG00000214193,7
ENSG00000215883,7
ENSG00000220205,7
ENSG00000221869,7
ENSG00000221886,7
ENSG00000221968,7
ENSG00000223960,7
ENSG00000225855,7
ENSG00000229809,7
ENSG00000230349,7
ENSG00000230798,7
ENSG00000235872,7
ENSG00000239779,7
ENSG00000245382,7
ENSG00000246892,7
ENSG00000247315,7
ENSG00000247595,7
ENSG00000247596,7
ENSG00000248119,7
ENSG00000249242,7
ENSG00000249853,7
ENSG00000250786,7
ENSG00000254652,7
ENSG00000254934,7
ENSG00000255539,7
ENSG00000258504,7
ENSG00000258714,7
ENSG00000004478,8
ENSG00000004866,8
ENSG00000005238,8
ENSG00000006062,8
ENSG00000008277,8
ENSG00000009413,8
ENSG00000011422,8
ENSG00000011426,8
ENSG00000024526,8
ENSG00000026652,8
ENSG00000032444,8
ENSG00000033627,8
ENSG00000034510,8
ENSG00000039523,8
ENSG00000046653,8
ENSG00000050405,8
ENSG00000054392,8
ENSG00000062485,8
ENSG00000064687,8
ENSG00000068323,8
ENSG00000068400,8
ENSG00000070269,8
ENSG00000070886,8
ENSG00000072274,8
ENSG00000073910,8
ENSG00000074855,8
ENSG00000075035,8
ENSG00000075213,8
ENSG00000084234,8
ENSG00000085377,8
ENSG00000085840,8
ENSG00000087077,8
ENSG00000088298,8
ENSG00000088992,8
ENSG00000090621,8
ENSG00000094975,8
ENSG00000095596,8
ENSG00000096063,8
ENSG00000099999,8
ENSG00000100100,8
ENSG00000100122,8
ENSG00000100216,8
ENSG00000100297,8
ENSG00000100429,8
ENSG00000100578,8
ENSG00000100592,8
ENSG00000101224,8
ENSG00000101265,8
ENSG00000101443,8
ENSG00000101473,8
ENSG00000101911,8
ENSG00000102038,8
ENSG00000102312,8
ENSG00000102384,8
ENSG00000102924,8
ENSG00000103426,8
ENSG00000104371,8
ENSG00000104691,8
ENSG00000104964,8
ENSG00000105088,8
ENSG00000105173,8
ENSG00000105204,8
ENSG00000105270,8
ENSG00000105287,8
ENSG00000105327,8
ENSG00000105409,8
ENSG00000105552,8
ENSG00000105856,8
ENSG00000105894,8
ENSG00000106462,8
ENSG00000107105,8
ENSG00000107262,8
ENSG00000107281,8
ENSG00000107443,8
ENSG00000107551,8
ENSG00000108018,8
ENSG00000108557,8
ENSG00000108669,8
ENSG00000108797,8
ENSG00000109472,8
ENSG00000110172,8
ENSG00000111912,8
ENSG00000112183,8
ENSG00000112186,8
ENSG00000112414,8
ENSG00000113269,8
ENSG00000113368,8
ENSG00000113532,8
ENSG00000114315,8
ENSG00000114626,8
ENSG00000115414,8
ENSG00000115461,8
ENSG00000115641,8
ENSG00000116675,8
ENSG00000116786,8
ENSG00000116833,8
ENSG00000116954,8
ENSG00000117115,8
ENSG00000117395,8
ENSG00000117620,8
ENSG00000117650,8
ENSG00000117834,8
ENSG00000119401,8
ENSG00000119403,8
ENSG00000119522,8
ENSG00000119950,8
ENSG00000120334,8
ENSG00000121207,8
ENSG00000121578,8
ENSG00000121966,8
ENSG00000122884,8
ENSG00000122952,8
ENSG00000123473,8
ENSG00000123992,8
ENSG00000124145,8
ENSG00000124215,8
ENSG00000125257,8
ENSG00000125885,8
ENSG00000126458,8
ENSG00000127831,8
ENSG00000127914,8
ENSG00000128567,8
ENSG00000128683,8
ENSG00000129116,8
ENSG00000129173,8
ENSG00000129195,8
ENSG00000129245,8
ENSG00000129474,8
ENSG00000129566,8
ENSG00000129657,8
ENSG00000129951,8
ENSG00000130203,8
ENSG00000130363,8
ENSG00000130695,8
ENSG00000130703,8
ENSG00000130827,8
ENSG00000131876,8
ENSG00000132326,8
ENSG00000132386,8
ENSG00000132436,8
ENSG00000132510,8
ENSG00000132824,8
ENSG00000133985,8
ENSG00000134107,8
ENSG00000134198,8
ENSG00000134333,8
ENSG00000134352,8
ENSG00000134853,8
ENSG00000135299,8
ENSG00000135365,8
ENSG00000135929,8
ENSG00000136104,8
ENSG00000136156,8
ENSG00000136436,8
ENSG00000136450,8
ENSG00000136603,8
ENSG00000136982,8
ENSG00000137103,8
ENSG00000137310,8
ENSG00000137962,8
ENSG00000138074,8
ENSG00000138193,8
ENSG00000138448,8
ENSG00000138639,8
ENSG00000138778,8
ENSG00000138801,8
ENSG00000139263,8
ENSG00000139266,8
ENSG00000139354,8
ENSG00000140416,8
ENSG00000140545,8
ENSG00000140598,8
ENSG00000140682,8
ENSG00000141524,8
ENSG00000141639,8
ENSG00000141959,8
ENSG00000141994,8
ENSG00000142327,8
ENSG00000142669,8
ENSG00000142784,8
ENSG00000143079,8
ENSG00000143537,8
ENSG00000143554,8
ENSG00000143622,8
ENSG00000143768,8
ENSG00000144579,8
ENSG00000144815,8
ENSG00000145214,8
ENSG00000145833,8
ENSG00000145934,8
ENSG00000146411,8
ENSG00000147394,8
ENSG00000147535,8
ENSG00000147679,8
ENSG00000147852,8
ENSG00000148218,8
ENSG00000149201,8
ENSG00000149256,8
ENSG00000149480,8
ENSG00000149485,8
ENSG00000149743,8
ENSG00000150347,8
ENSG00000150768,8
ENSG00000151491,8
ENSG00000151914,8
ENSG00000152137,8
ENSG00000152270,8
ENSG00000152558,8
ENSG00000153363,8
ENSG00000153574,8
ENSG00000153721,8
ENSG00000153976,8
ENSG00000154240,8
ENSG00000154473,8
ENSG00000154856,8
ENSG00000155324,8
ENSG00000156261,8
ENSG00000156970,8
ENSG00000157613,8
ENSG00000158815,8
ENSG00000158825,8
ENSG00000159167,8
ENSG00000160179,8
ENSG00000160216,8
ENSG00000160271,8
ENSG00000160323,8
ENSG00000160445,8
ENSG00000160932,8
ENSG00000161326,8
ENSG00000162591,8
ENSG00000162981,8
ENSG00000163293,8
ENSG00000163378,8
ENSG00000163629,8
ENSG00000163808,8
ENSG00000164045,8
ENSG00000164086,8
ENSG00000164167,8
ENSG00000164199,8
ENSG00000164327,8
ENSG00000164458,8
ENSG00000164687,8
ENSG00000164889,8
ENSG00000165072,8
ENSG00000165102,8
ENSG00000165349,8
ENSG00000165490,8
ENSG00000165804,8
ENSG00000166073,8
ENSG00000166340,8
ENSG00000166387,8
ENSG00000166471,8
ENSG00000166689,8
ENSG00000166886,8
ENSG00000167272,8
ENSG00000167325,8
ENSG00000167779,8
ENSG00000168056,8
ENSG00000168646,8
ENSG00000168916,8
ENSG00000169231,8
ENSG00000169418,8
ENSG00000169679,8
ENSG00000169684,8
ENSG00000169750,8
ENSG00000169955,8
ENSG00000170017,8
ENSG00000170381,8
ENSG00000170412,8
ENSG00000170558,8
ENSG00000170727,8
ENSG00000170745,8
ENSG00000170775,8
ENSG00000171169,8
ENSG00000171345,8
ENSG00000171497,8
ENSG00000171680,8
ENSG00000171848,8
ENSG00000171988,8
ENSG00000172037,8
ENSG00000172115,8
ENSG00000172638,8
ENSG00000172889,8
ENSG00000173482,8
ENSG00000173867,8
ENSG00000174136,8
ENSG00000174804,8
ENSG00000175906,8
ENSG00000176890,8
ENSG00000177479,8
ENSG00000178982,8
ENSG00000181218,8
ENSG00000181472,8
ENSG00000182175,8
ENSG00000183248,8
ENSG00000183307,8
ENSG00000183654,8
ENSG00000183765,8
ENSG00000183828,8
ENSG00000183873,8
ENSG00000183955,8
ENSG00000184162,8
ENSG00000184261,8
ENSG00000184349,8
ENSG00000184886,8
ENSG00000185155,8
ENSG00000185298,8
ENSG00000185483,8
ENSG00000185917,8
ENSG00000186283,8
ENSG00000186591,8
ENSG00000186871,8
ENSG00000187091,8
ENSG00000187664,8
ENSG00000187867,8
ENSG00000188153,8
ENSG00000188554,8
ENSG00000188643,8
ENSG00000189171,8
ENSG00000189319,8
ENSG00000196368,8
ENSG00000196678,8
ENSG00000197586,8
ENSG00000197694,8
ENSG00000197747,8
ENSG00000203778,8
ENSG00000203867,8
ENSG00000204711,8
ENSG00000213341,8
ENSG00000213626,8
ENSG00000215788,8
ENSG00000218891,8
ENSG00000227051,8
ENSG00000233589,8
ENSG00000239264,8
ENSG00000243244,8
ENSG00000246581,8
ENSG00000253368,8
ENSG00000257167,8
